"算出基準日","都道府県名","市区町村名","総数（人口）","交付枚数","人口に対する交付枚数率","人口算出基準日","交付件数基準日"
"2017/03/08","千葉県","八街市",72713,6697,9.2,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","印西市",95040,8710,9.2,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","白井市",63169,5981,9.5,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","富里市",49947,4806,9.6,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","南房総市",40388,3962,9.8,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","匝瑳市",38197,2928,7.7,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","香取市",80015,6422,8.0,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","山武市",54139,4533,8.4,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","いすみ市",40014,3596,9.0,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","大網白里市",50409,5574,11.1,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","印旛郡酒々井町",21256,2327,10.9,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","印旛郡栄町",21541,2482,11.5,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","香取郡神崎町",6321,588,9.3,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","香取郡多古町",15240,1096,7.2,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","香取郡東庄町",14634,883,6.0,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","山武郡九十九里町",17082,1319,7.7,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","山武郡芝山町",7621,703,9.2,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","山武郡横芝光町",24728,1946,7.9,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","長生郡一宮町",12469,973,7.8,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","長生郡睦沢町",7365,528,7.2,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","長生郡長生村",14705,1203,8.2,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","長生郡白子町",11830,907,7.7,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","長生郡長柄町",7378,632,8.6,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","長生郡長南町",8522,695,8.2,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","夷隅郡大多喜町",9747,660,6.8,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","夷隅郡御宿町",7788,1044,13.4,"2016/01/01","2017/03/08"
"2017/03/08","千葉県","安房郡鋸南町",8370,881,10.5,"2016/01/01","2017/03/08"
"2017/03/08","東京都","千代田区",58576,6903,11.8,"2016/01/01","2017/03/08"
"2017/03/08","東京都","中央区",142995,17191,12.0,"2016/01/01","2017/03/08"
"2017/03/08","東京都","港区",243977,31310,12.8,"2016/01/01","2017/03/08"
"2017/03/08","東京都","新宿区",334193,35054,10.5,"2016/01/01","2017/03/08"
"2017/03/08","東京都","文京区",210312,21621,10.3,"2016/01/01","2017/03/08"
"2017/03/08","東京都","台東区",191749,22400,11.7,"2016/01/01","2017/03/08"
"2017/03/08","東京都","墨田区",261723,25479,9.7,"2016/01/01","2017/03/08"
"2017/03/08","東京都","江東区",501501,50637,10.1,"2016/01/01","2017/03/08"
"2017/03/08","東京都","品川区",378123,41332,10.9,"2016/01/01","2017/03/08"
"2017/03/08","東京都","目黒区",271469,30328,11.2,"2016/01/01","2017/03/08"
"2017/03/08","東京都","大田区",712057,70359,9.9,"2016/01/01","2017/03/08"
"2017/03/08","東京都","世田谷区",883289,82966,9.4,"2016/01/01","2017/03/08"
"2017/03/08","東京都","渋谷区",219898,23007,10.5,"2016/01/01","2017/03/08"
"2017/03/08","東京都","中野区",321734,30216,9.4,"2016/01/01","2017/03/08"
"2017/03/08","東京都","杉並区",553288,57942,10.5,"2016/01/01","2017/03/08"
"2017/03/08","東京都","豊島区",280639,31940,11.4,"2016/01/01","2017/03/08"
"2017/03/08","東京都","北区",341252,32486,9.5,"2016/01/01","2017/03/08"
"2017/03/08","東京都","荒川区",211271,18353,8.7,"2016/01/01","2017/03/08"
"2017/03/08","東京都","板橋区",550758,54737,9.9,"2016/01/01","2017/03/08"
"2017/03/08","東京都","練馬区",719109,77132,10.7,"2016/01/01","2017/03/08"
"2017/03/08","東京都","足立区",678623,52309,7.7,"2016/01/01","2017/03/08"
"2017/03/08","東京都","葛飾区",452789,43248,9.6,"2016/01/01","2017/03/08"
"2017/03/08","東京都","江戸川区",686387,69593,10.1,"2016/01/01","2017/03/08"
"2017/03/08","東京都","八王子市",562795,55914,9.9,"2016/01/01","2017/03/08"
"2017/03/08","東京都","立川市",179796,16431,9.1,"2016/01/01","2017/03/08"
"2017/03/08","東京都","武蔵野市",143262,14010,9.8,"2016/01/01","2017/03/08"
"2017/03/08","東京都","三鷹市",182897,19413,10.6,"2016/01/01","2017/03/08"
"2017/03/08","東京都","青梅市",136750,13154,9.6,"2016/01/01","2017/03/08"
"2017/03/08","東京都","府中市",256748,24541,9.6,"2016/01/01","2017/03/08"
"2017/03/08","東京都","昭島市",112897,9814,8.7,"2016/01/01","2017/03/08"
"2017/03/08","東京都","調布市",226413,19445,8.6,"2016/01/01","2017/03/08"
"2017/03/08","東京都","町田市",426937,42733,10.0,"2016/01/01","2017/03/08"
"2017/03/08","東京都","小金井市",117978,12543,10.6,"2016/01/01","2017/03/08"
"2017/03/08","東京都","小平市",188609,17583,9.3,"2016/01/01","2017/03/08"
"2017/03/08","東京都","日野市",182765,24264,13.3,"2016/01/01","2017/03/08"
"2017/03/08","東京都","東村山市",150858,14430,9.6,"2016/01/01","2017/03/08"
"2017/03/08","東京都","国分寺市",119940,13328,11.1,"2016/01/01","2017/03/08"
"2017/03/08","東京都","国立市",74971,6904,9.2,"2016/01/01","2017/03/08"
"2017/03/08","東京都","福生市",58613,4823,8.2,"2016/01/01","2017/03/08"
"2017/03/08","東京都","狛江市",80008,8290,10.4,"2016/01/01","2017/03/08"
"2017/03/08","東京都","東大和市",86101,8773,10.2,"2016/01/01","2017/03/08"
"2017/03/08","東京都","清瀬市",74403,8289,11.1,"2016/01/01","2017/03/08"
"2017/03/08","東京都","東久留米市",117128,12595,10.8,"2016/01/01","2017/03/08"
"2017/03/08","東京都","武蔵村山市",72243,5853,8.1,"2016/01/01","2017/03/08"
"2017/03/08","東京都","多摩市",147849,13931,9.4,"2016/01/01","2017/03/08"
"2017/03/08","東京都","稲城市",87461,7951,9.1,"2016/01/01","2017/03/08"
"2017/03/08","東京都","羽村市",56355,5074,9.0,"2016/01/01","2017/03/08"
"2017/03/08","東京都","あきる野市",81483,7044,8.6,"2016/01/01","2017/03/08"
"2017/03/08","東京都","西東京市",198974,22110,11.1,"2016/01/01","2017/03/08"
"2017/03/08","東京都","西多摩郡瑞穂町",33905,2171,6.4,"2016/01/01","2017/03/08"
"2017/03/08","東京都","西多摩郡日の出町",17020,1356,8.0,"2016/01/01","2017/03/08"
"2017/03/08","東京都","西多摩郡檜原村",2343,190,8.1,"2016/01/01","2017/03/08"
"2017/03/08","東京都","西多摩郡奥多摩町",5378,386,7.2,"2016/01/01","2017/03/08"
"2017/03/08","東京都","大島町",8178,448,5.5,"2016/01/01","2017/03/08"
"2017/03/08","東京都","利島村",314,18,5.7,"2016/01/01","2017/03/08"
"2017/03/08","東京都","新島村",2818,225,8.0,"2016/01/01","2017/03/08"
"2017/03/08","東京都","神津島村",1927,94,4.9,"2016/01/01","2017/03/08"
"2017/03/08","東京都","三宅島　三宅村",2619,252,9.6,"2016/01/01","2017/03/08"
"2017/03/08","東京都","御蔵島村",314,36,11.5,"2016/01/01","2017/03/08"
"2017/03/08","東京都","八丈島　八丈町",7834,599,7.6,"2016/01/01","2017/03/08"
"2017/03/08","東京都","青ヶ島村",166,16,9.6,"2016/01/01","2017/03/08"
"2017/03/08","東京都","小笠原村",2587,308,11.9,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","横浜市",3729357,390560,10.5,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","川崎市",1459768,145166,9.9,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","相模原市",716643,73367,10.2,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","横須賀市",414664,43200,10.4,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","平塚市",257506,27060,10.5,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","鎌倉市",176900,22066,12.5,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","藤沢市",426024,45085,10.6,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","小田原市",194502,19634,10.1,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","茅ヶ崎市",241264,26218,10.9,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","逗子市",59991,7300,12.2,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","三浦市",45911,3904,8.5,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","秦野市",163582,16826,10.3,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","厚木市",225503,23187,10.3,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","大和市",234627,25751,11.0,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","伊勢原市",99894,10537,10.5,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","海老名市",130627,14023,10.7,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","座間市",129701,14403,11.1,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","南足柄市",43762,4436,10.1,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","綾瀬市",85253,9679,11.4,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","三浦郡葉山町",33490,4026,12.0,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","高座郡寒川町",48319,4977,10.3,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","中郡大磯町",33010,3279,9.9,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","中郡二宮町",29267,3023,10.3,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","足柄上郡中井町",9669,1013,10.5,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","足柄上郡大井町",17279,1599,9.3,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","足柄上郡松田町",11456,1133,9.9,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","足柄上郡山北町",11124,1165,10.5,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","足柄上郡開成町",17001,1632,9.6,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","足柄下郡箱根町",12101,1460,12.1,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","足柄下郡真鶴町",7708,805,10.4,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","足柄下郡湯河原町",26010,2849,11.0,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","愛甲郡愛川町",41197,4724,11.5,"2016/01/01","2017/03/08"
"2017/03/08","神奈川県","愛甲郡清川村",3041,386,12.7,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","新潟市",802936,43553,5.4,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","長岡市",276776,18372,6.6,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","三条市",100884,6533,6.5,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","柏崎市",87292,7446,8.5,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","新発田市",100314,6836,6.8,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","小千谷市",37130,3069,8.3,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","加茂市",28701,1466,5.1,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","十日町市",56237,3120,5.5,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","見附市",41421,3277,7.9,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","村上市",63614,4424,7.0,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","燕市",81819,4238,5.2,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","糸魚川市",45080,3853,8.5,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","妙高市",34096,2509,7.4,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","五泉市",52783,2906,5.5,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","上越市",198356,12799,6.5,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","阿賀野市",44251,2941,6.6,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","佐渡市",58527,4517,7.7,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","魚沼市",38187,2939,7.7,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","南魚沼市",58907,5041,8.6,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","胎内市",30558,1618,5.3,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","北蒲原郡聖籠町",14323,607,4.2,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","西蒲原郡弥彦村",8426,471,5.6,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","南蒲原郡田上町",12335,519,4.2,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","東蒲原郡阿賀町",12137,694,5.7,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","三島郡出雲崎町",4677,364,7.8,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","南魚沼郡湯沢町",8201,806,9.8,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","中魚沼郡津南町",10306,575,5.6,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","刈羽郡刈羽村",4756,403,8.5,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","岩船郡関川村",6042,367,6.1,"2016/01/01","2017/03/08"
"2017/03/08","新潟県","岩船郡粟島浦村",363,138,38.0,"2016/01/01","2017/03/08"
"2017/03/08","富山県","富山市",419123,31340,7.5,"2016/01/01","2017/03/08"
"2017/03/08","富山県","高岡市",174892,14886,8.5,"2016/01/01","2017/03/08"
"2017/03/08","富山県","魚津市",43152,2931,6.8,"2016/01/01","2017/03/08"
"2017/03/08","富山県","氷見市",49830,5390,10.8,"2016/01/01","2017/03/08"
"2017/03/08","富山県","滑川市",33489,2276,6.8,"2016/01/01","2017/03/08"
"2017/03/08","富山県","黒部市",41944,3555,8.5,"2016/01/01","2017/03/08"
"2017/03/08","富山県","砺波市",49321,3535,7.2,"2016/01/01","2017/03/08"
"2017/03/08","富山県","小矢部市",31128,2119,6.8,"2016/01/01","2017/03/08"
"2017/03/08","富山県","南砺市",53136,4817,9.1,"2016/01/01","2017/03/08"
"2017/03/08","富山県","射水市",94301,7713,8.2,"2016/01/01","2017/03/08"
"2017/03/08","富山県","中新川郡舟橋村",3025,194,6.4,"2016/01/01","2017/03/08"
"2017/03/08","富山県","中新川郡上市町",21523,1386,6.4,"2016/01/01","2017/03/08"
"2017/03/08","富山県","中新川郡立山町",26752,1765,6.6,"2016/01/01","2017/03/08"
"2017/03/08","富山県","下新川郡入善町",25750,1852,7.2,"2016/01/01","2017/03/08"
"2017/03/08","富山県","下新川郡朝日町",12794,968,7.6,"2016/01/01","2017/03/08"
"2017/03/08","石川県","金沢市",454356,31215,6.9,"2016/01/01","2017/03/08"
"2017/03/08","石川県","七尾市",55382,3429,6.2,"2016/01/01","2017/03/08"
"2017/03/08","石川県","小松市",108573,9735,9.0,"2016/01/01","2017/03/08"
"2017/03/08","石川県","輪島市",28832,1565,5.4,"2016/01/01","2017/03/08"
"2017/03/08","石川県","珠洲市",15534,969,6.2,"2016/01/01","2017/03/08"
"2017/03/08","石川県","加賀市",69386,4708,6.8,"2016/01/01","2017/03/08"
"2017/03/08","石川県","羽咋市",22578,1735,7.7,"2016/01/01","2017/03/08"
"2017/03/08","石川県","かほく市",34974,2033,5.8,"2016/01/01","2017/03/08"
"2017/03/08","石川県","白山市",112829,7441,6.6,"2016/01/01","2017/03/08"
"2017/03/08","石川県","能美市",49971,3352,6.7,"2016/01/01","2017/03/08"
"2017/03/08","石川県","野々市市",51637,3357,6.5,"2016/01/01","2017/03/08"
"2017/03/08","石川県","能美郡川北町",6286,309,4.9,"2016/01/01","2017/03/08"
"2017/03/08","石川県","河北郡津幡町",37757,2491,6.6,"2016/01/01","2017/03/08"
"2017/03/08","石川県","河北郡内灘町",26950,1948,7.2,"2016/01/01","2017/03/08"
"2017/03/08","石川県","羽咋郡志賀町",21670,1358,6.3,"2016/01/01","2017/03/08"
"2017/03/08","石川県","羽咋郡宝達志水町",13872,926,6.7,"2016/01/01","2017/03/08"
"2017/03/08","石川県","鹿島郡中能登町",18717,1103,5.9,"2016/01/01","2017/03/08"
"2017/03/08","石川県","鳳珠郡穴水町",8988,574,6.4,"2016/01/01","2017/03/08"
"2017/03/08","石川県","鳳珠郡能登町",18750,1199,6.4,"2016/01/01","2017/03/08"
"2017/03/08","福井県","福井市",266553,15712,5.9,"2016/01/01","2017/03/08"
"2017/03/08","福井県","敦賀市",67267,3144,4.7,"2016/01/01","2017/03/08"
"2017/03/08","福井県","小浜市",30364,1740,5.7,"2016/01/01","2017/03/08"
"2017/03/08","福井県","大野市",34792,2129,6.1,"2016/01/01","2017/03/08"
"2017/03/08","福井県","勝山市",24490,1874,7.7,"2016/01/01","2017/03/08"
"2017/03/08","福井県","鯖江市",69104,3457,5.0,"2016/01/01","2017/03/08"
"2017/03/08","福井県","あわら市",29095,1799,6.2,"2016/01/01","2017/03/08"
"2017/03/08","福井県","越前市",83735,4072,4.9,"2016/01/01","2017/03/08"
"2017/03/08","福井県","坂井市",93041,5506,5.9,"2016/01/01","2017/03/08"
"2017/03/08","福井県","吉田郡永平寺町",19220,973,5.1,"2016/01/01","2017/03/08"
"2017/03/08","福井県","今立郡池田町",2787,144,5.2,"2016/01/01","2017/03/08"
"2017/03/08","福井県","南条郡南越前町",11157,648,5.8,"2016/01/01","2017/03/08"
"2017/03/08","福井県","丹生郡越前町",22649,898,4.0,"2016/01/01","2017/03/08"
"2017/03/08","福井県","三方郡美浜町",10030,667,6.7,"2016/01/01","2017/03/08"
"2017/03/08","福井県","大飯郡高浜町",10731,611,5.7,"2016/01/01","2017/03/08"
"2017/03/08","福井県","大飯郡おおい町",8487,560,6.6,"2016/01/01","2017/03/08"
"2017/03/08","福井県","三方上中郡若狭町",15718,759,4.8,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","甲府市",192559,13544,7.0,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","富士吉田市",50446,4092,8.1,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","都留市",31486,1958,6.2,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","山梨市",36258,2076,5.7,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","大月市",25994,2179,8.4,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","韮崎市",30568,1675,5.5,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","南アルプス市",72529,4156,5.7,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","北杜市",48065,4227,8.8,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","甲斐市",74977,5279,7.0,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","笛吹市",70771,4515,6.4,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","上野原市",24650,1712,6.9,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","甲州市",33306,2630,7.9,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","中央市",30977,2830,9.1,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","西八代郡市川三郷町",16577,934,5.6,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","南巨摩郡早川町",1124,119,10.6,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","南巨摩郡身延町",13154,1346,10.2,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","南巨摩郡南部町",8389,635,7.6,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","南巨摩郡富士川町",15916,965,6.1,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","中巨摩郡昭和町",19472,1145,5.9,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","南都留郡道志村",1792,109,6.1,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","南都留郡西桂町",4499,294,6.5,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","南都留郡忍野村",9404,841,8.9,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","南都留郡山中湖村",5852,463,7.9,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","南都留郡鳴沢村",3154,215,6.8,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","南都留郡富士河口湖町",26532,1876,7.1,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","北都留郡小菅村",739,51,6.9,"2016/01/01","2017/03/08"
"2017/03/08","山梨県","北都留郡丹波山村",594,44,7.4,"2016/01/01","2017/03/08"
"2017/03/08","長野県","長野市",383512,26746,7.0,"2016/01/01","2017/03/08"
"2017/03/08","長野県","松本市",241796,16874,7.0,"2016/01/01","2017/03/08"
"2017/03/08","長野県","上田市",159639,12055,7.6,"2016/01/01","2017/03/08"
"2017/03/08","長野県","岡谷市",51218,3653,7.1,"2016/01/01","2017/03/08"
"2017/03/08","長野県","飯田市",104247,7037,6.8,"2016/01/01","2017/03/08"
"2017/03/08","長野県","諏訪市",50851,4541,8.9,"2016/01/01","2017/03/08"
"2017/03/08","長野県","須坂市",51633,2820,5.5,"2016/01/01","2017/03/08"
"2017/03/08","長野県","小諸市",43311,3048,7.0,"2016/01/01","2017/03/08"
"2017/03/08","長野県","伊那市",69479,4335,6.2,"2016/01/01","2017/03/08"
"2017/03/08","長野県","駒ヶ根市",33385,2256,6.8,"2016/01/01","2017/03/08"
"2017/03/08","長野県","中野市",45783,2666,5.8,"2016/01/01","2017/03/08"
"2017/03/08","長野県","大町市",28901,2001,6.9,"2016/01/01","2017/03/08"
"2017/03/08","長野県","飯山市",22331,1272,5.7,"2016/01/01","2017/03/08"
"2017/03/08","長野県","茅野市",56174,4233,7.5,"2016/01/01","2017/03/08"
"2017/03/08","長野県","塩尻市",67459,4467,6.6,"2016/01/01","2017/03/08"
"2017/03/08","長野県","佐久市",99736,7107,7.1,"2016/01/01","2017/03/08"
"2017/03/08","長野県","千曲市",61552,3993,6.5,"2016/01/01","2017/03/08"
"2017/03/08","長野県","東御市",30785,1859,6.0,"2016/01/01","2017/03/08"
"2017/03/08","長野県","安曇野市",98514,7843,8.0,"2016/01/01","2017/03/08"
"2017/03/08","長野県","南佐久郡小海町",4850,320,6.6,"2016/01/01","2017/03/08"
"2017/03/08","長野県","南佐久郡川上村",4103,156,3.8,"2016/01/01","2017/03/08"
"2017/03/08","長野県","南佐久郡南牧村",3192,203,6.4,"2016/01/01","2017/03/08"
"2017/03/08","長野県","南佐久郡南相木村",1070,92,8.6,"2016/01/01","2017/03/08"
"2017/03/08","長野県","南佐久郡北相木村",798,50,6.3,"2016/01/01","2017/03/08"
"2017/03/08","長野県","南佐久郡佐久穂町",11818,725,6.1,"2016/01/01","2017/03/08"
"2017/03/08","長野県","北佐久郡軽井沢町",20177,1826,9.0,"2016/01/01","2017/03/08"
"2017/03/08","長野県","北佐久郡御代田町",15494,1191,7.7,"2016/01/01","2017/03/08"
"2017/03/08","長野県","北佐久郡立科町",7594,595,7.8,"2016/01/01","2017/03/08"
"2017/03/08","長野県","小県郡青木村",4574,237,5.2,"2016/01/01","2017/03/08"
"2017/03/08","長野県","小県郡長和町",6489,290,4.5,"2016/01/01","2017/03/08"
"2017/03/08","長野県","諏訪郡下諏訪町",20902,2261,10.8,"2016/01/01","2017/03/08"
"2017/03/08","長野県","諏訪郡富士見町",15012,1092,7.3,"2016/01/01","2017/03/08"
"2017/03/08","長野県","諏訪郡原村",7900,516,6.5,"2016/01/01","2017/03/08"
"2017/03/08","長野県","上伊那郡辰野町",20321,1514,7.5,"2016/01/01","2017/03/08"
"2017/03/08","長野県","上伊那郡箕輪町",25115,1451,5.8,"2016/01/01","2017/03/08"
"2017/03/08","長野県","上伊那郡飯島町",9795,686,7.0,"2016/01/01","2017/03/08"
"2017/03/08","長野県","上伊那郡南箕輪村",15155,860,5.7,"2016/01/01","2017/03/08"
"2017/03/08","長野県","上伊那郡中川村",5082,246,4.8,"2016/01/01","2017/03/08"
"2017/03/08","長野県","上伊那郡宮田村",9175,585,6.4,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡松川町",13648,648,4.7,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡高森町",13371,698,5.2,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡阿南町",4990,244,4.9,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡阿智村",6682,241,3.6,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡平谷村",473,33,7.0,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡根羽村",1004,57,5.7,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡下條村",3941,133,3.4,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡売木村",597,46,7.7,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡天龍村",1428,98,6.9,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡泰阜村",1738,101,5.8,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡喬木村",6583,297,4.5,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡豊丘村",6864,388,5.7,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下伊那郡大鹿村",1062,91,8.6,"2016/01/01","2017/03/08"
"2017/03/08","長野県","木曽郡上松町",4828,417,8.6,"2016/01/01","2017/03/08"
"2017/03/08","長野県","木曽郡南木曽町",4410,238,5.4,"2016/01/01","2017/03/08"
"2017/03/08","長野県","木曽郡木祖村",3055,192,6.3,"2016/01/01","2017/03/08"
"2017/03/08","長野県","木曽郡王滝村",841,62,7.4,"2016/01/01","2017/03/08"
"2017/03/08","長野県","木曽郡大桑村",3979,262,6.6,"2016/01/01","2017/03/08"
"2017/03/08","長野県","木曽郡木曽町",11931,874,7.3,"2016/01/01","2017/03/08"
"2017/03/08","長野県","東筑摩郡麻績村",2894,138,4.8,"2016/01/01","2017/03/08"
"2017/03/08","長野県","東筑摩郡生坂村",1903,145,7.6,"2016/01/01","2017/03/08"
"2017/03/08","長野県","東筑摩郡山形村",8791,465,5.3,"2016/01/01","2017/03/08"
"2017/03/08","長野県","東筑摩郡朝日村",4664,176,3.8,"2016/01/01","2017/03/08"
"2017/03/08","長野県","東筑摩郡筑北村",4893,325,6.6,"2016/01/01","2017/03/08"
"2017/03/08","長野県","北安曇郡池田町",10268,635,6.2,"2016/01/01","2017/03/08"
"2017/03/08","長野県","北安曇郡松川村",10034,608,6.1,"2016/01/01","2017/03/08"
"2017/03/08","長野県","北安曇郡白馬村",9324,627,6.7,"2016/01/01","2017/03/08"
"2017/03/08","長野県","北安曇郡小谷村",3092,260,8.4,"2016/01/01","2017/03/08"
"2017/03/08","長野県","埴科郡坂城町",15505,881,5.7,"2016/01/01","2017/03/08"
"2017/03/08","長野県","上高井郡小布施町",11218,583,5.2,"2016/01/01","2017/03/08"
"2017/03/08","長野県","上高井郡高山村",7336,330,4.5,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下高井郡山ノ内町",13287,668,5.0,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下高井郡木島平村",4951,217,4.4,"2016/01/01","2017/03/08"
"2017/03/08","長野県","下高井郡野沢温泉村",3735,264,7.1,"2016/01/01","2017/03/08"
"2017/03/08","長野県","上水内郡信濃町",8943,754,8.4,"2016/01/01","2017/03/08"
"2017/03/08","長野県","上水内郡小川村",2739,166,6.1,"2016/01/01","2017/03/08"
